request_number,date_unloading,volume_unloaded
7995,2024-03-04,30.0
93386,2024-02-27,30.0
13484,2024-03-07,29.8281
108081,2024-01-13,30.0
206645,2023-11-02,30.0
101086,2024-01-11,30.0
218551,2023-11-09,30.0
223661,2023-11-13,29.8098
153667,2024-02-01,30.0
292646,2023-10-24,30.0
182631,2023-12-19,30.0
181342,2023-12-18,30.0
299575,2023-10-27,29.79
140993,2024-01-29,30.0
96099,2024-03-01,29.8095
26511,2024-03-14,30.0
269379,2023-10-11,30.0
19646,2024-03-12,29.8656
264896,2023-10-09,30.0
12577,2024-03-06,30.0
210586,2023-11-05,30.0
40340,2024-03-23,30.0
176732,2023-12-15,30.0
132152,2024-01-23,29.811600000000002
45797,2024-03-28,30.0
91035,2024-02-25,30.0
155941,2023-12-03,30.0
70479,2024-02-12,30.0
230587,2023-11-17,30.0
229079,2023-11-16,29.8203
122760,2024-01-20,30.0
306810,2023-10-31,30.0
169779,2023-12-11,30.0
146788,2024-01-30,30.0
17971,2024-03-10,30.0
223422,2023-11-13,29.7663
222979,2023-11-15,30.0
196382,2023-12-27,30.0
221364,2023-11-11,30.0
139569,2024-01-26,30.0
196375,2023-12-27,30.0
234391,2023-11-20,30.0
109983,2024-01-14,30.0
194708,2023-12-26,30.0
138022,2024-01-29,29.8431
69446,2024-02-10,29.8821
297112,2023-10-26,30.0
12099,2024-03-06,30.0
258409,2023-10-05,29.8254
135608,2024-01-25,30.0
193840,2023-12-25,30.0
153840,2024-02-01,30.0
181708,2023-12-18,29.8587
218317,2023-11-09,30.0
278636,2023-10-16,29.7882
52806,2024-03-31,29.8866
137536,2024-01-26,30.0
297157,2023-10-26,30.0
36973,2024-03-21,30.0
115647,2024-01-17,30.0
268388,2023-10-10,29.8716
51052,2024-03-29,30.0
205818,2024-01-01,30.0
303975,2023-10-30,30.0
161487,2023-12-06,30.0
269444,2023-10-11,30.0
279245,2023-10-16,29.8227
228326,2023-11-16,30.0
301047,2023-10-28,29.8188
140007,2024-01-27,29.8704
71707,2024-02-12,30.0
91395,2024-02-26,30.0
32583,2024-03-18,29.8734
268618,2023-10-11,30.0
230988,2023-11-18,29.8938
274417,2023-10-14,30.0
266388,2023-10-09,30.0
285546,2023-10-19,30.0
241931,2023-11-26,30.0
212905,2023-11-06,30.0
106577,2024-01-15,30.0
115785,2024-01-20,30.0
254935,2023-10-03,30.0
156633,2023-12-03,29.8998
126716,2024-01-21,30.0
63761,2024-02-06,30.0
244646,2023-11-27,30.0
114727,2024-01-16,30.0
148799,2024-01-30,30.0
48727,2024-03-27,29.8836
235312,2023-11-21,29.823300000000003
234334,2023-11-22,29.7855
168272,2023-12-10,29.9013
297830,2023-10-26,30.0
145557,2024-01-29,29.8548
149475,2024-01-31,30.0
81484,2024-02-19,29.819399999999998
63451,2024-02-06,30.0
158432,2023-12-04,30.0
167522,2023-12-10,30.0
169660,2023-12-11,29.7732
79486,2024-02-17,30.0
211677,2023-11-06,29.8632
169332,2023-12-11,30.0
48211,2024-03-27,29.8278
174465,2023-12-14,30.0
270464,2023-10-12,30.0
109083,2024-01-14,29.8689
108226,2024-01-14,29.8017
217088,2023-11-08,29.7807
268152,2023-10-10,29.872500000000002
260312,2023-10-06,30.0
293981,2023-10-24,30.0
138281,2024-01-26,30.0
292204,2023-10-23,30.0
249127,2023-12-02,30.0
259587,2023-10-06,30.0
116940,2024-01-17,30.0
113520,2024-01-16,30.0
286754,2023-10-20,30.0
161794,2023-12-06,30.0
192252,2023-12-24,30.0
52600,2024-03-30,30.0
173830,2023-12-13,30.0
220040,2023-11-10,29.8452
217802,2023-11-09,30.0
137220,2024-01-25,30.0
94672,2024-02-28,30.0
105479,2024-01-12,30.0
163058,2023-12-07,30.0
171104,2023-12-12,29.7924
168799,2023-12-12,29.8857
173039,2023-12-13,30.0
158460,2023-12-05,29.8224
196978,2023-12-27,30.0
196388,2023-12-27,30.0
247689,2023-11-29,29.7606
235879,2023-11-21,30.0
48281,2024-03-27,30.0
192995,2023-12-25,30.0
295053,2023-10-25,30.0
53323,2024-03-30,30.0
144966,2024-01-29,30.0
303181,2023-10-29,30.0
236274,2023-11-21,30.0
214914,2023-11-07,30.0
85796,2024-02-22,30.0
117462,2024-01-17,30.0
300743,2023-10-28,30.0
85875,2024-02-22,30.0
18979,2024-03-13,30.0
63605,2024-02-06,30.0
232930,2023-11-19,30.0
8681,2024-03-04,30.0
108217,2024-01-14,30.0
29507,2024-03-16,30.0
257278,2023-10-04,30.0
188538,2023-12-22,30.0
301371,2023-10-28,29.8014
53761,2024-03-30,30.0
63280,2024-02-06,30.0
118311,2024-01-18,29.8608
29031,2024-03-16,30.0
217619,2023-11-09,30.0
285805,2023-10-20,30.0
227290,2023-11-15,30.0
302624,2023-10-29,30.0
182470,2023-12-18,29.7702
58797,2024-02-03,30.0
12933,2024-03-07,30.0
33497,2024-03-19,30.0
143597,2024-01-28,30.0
231142,2023-11-18,30.0
301962,2023-10-29,30.0
58977,2024-02-03,30.0
277449,2023-10-15,30.0
21364,2024-03-11,29.9058
179310,2023-12-17,30.0
206009,2024-01-01,30.0
77969,2024-02-16,30.0
144264,2024-01-28,30.0
95898,2024-02-29,30.0
235138,2023-11-20,30.0
152863,2024-02-01,30.0
194606,2023-12-26,29.8797
234343,2023-11-20,30.0
23461,2024-03-13,30.0
219804,2023-11-10,30.0
14850,2024-03-08,29.871299999999998
100478,2024-01-10,29.869500000000002
171167,2023-12-12,30.0
139602,2024-01-27,30.0
53872,2024-03-30,29.8005
233564,2023-11-19,30.0
127356,2024-01-21,30.0
183682,2023-12-19,30.0
73136,2024-02-13,30.0
290175,2023-10-22,30.0
242679,2023-11-25,30.0
127194,2024-01-21,30.0
126395,2024-01-21,30.0
87065,2024-02-23,30.0
175254,2023-12-14,30.0
300501,2023-10-28,30.0
193334,2023-12-26,30.0
202467,2023-12-30,30.0
225956,2023-11-14,30.0
289045,2023-10-21,30.0
161274,2023-12-06,30.0
233613,2023-11-19,30.0
259128,2023-10-05,30.0
67194,2024-02-09,30.0
296575,2023-10-26,30.0
258951,2023-10-05,30.0
257154,2023-10-04,30.0
286960,2023-10-20,30.0
21728,2024-03-12,30.0
76260,2024-02-15,30.0
225012,2023-11-14,30.0
199335,2023-12-28,30.0
296745,2023-10-26,30.0
57691,2024-02-04,30.0
251270,2023-12-01,30.0
253155,2023-10-02,29.8044
253351,2023-10-02,29.8056
134077,2024-01-25,30.0
106075,2024-01-13,30.0
232476,2023-11-19,29.7684
251506,2023-12-01,30.0
279780,2023-10-17,30.0
198536,2023-12-28,30.0
281082,2023-10-17,30.0
284693,2023-10-20,30.0
255698,2023-10-04,30.0
165770,2023-12-09,29.8689
238116,2023-11-22,30.0
155399,2023-12-02,30.0
202579,2023-12-30,30.0
234160,2023-11-22,30.0
100008,2024-01-10,29.8578
10518,2024-03-05,30.0
249625,2023-11-30,30.0
75329,2024-02-14,30.0
199293,2023-12-28,30.0
114626,2024-01-16,29.801099999999998
45719,2024-03-27,30.0
298007,2023-10-26,29.802599999999998
154663,2023-12-05,30.0
189031,2023-12-22,30.0
179164,2023-12-19,30.0
134349,2024-01-24,29.874000000000002
302584,2023-11-01,30.0
225726,2023-11-14,30.0
106485,2024-01-13,30.0
207723,2023-11-02,30.0
251346,2023-12-01,29.8167
48148,2024-03-27,30.0
214049,2023-11-06,30.0
89692,2024-02-24,30.0
97668,2024-03-03,30.0
205661,2024-01-01,29.7759
8265,2024-03-04,30.0
18389,2024-03-10,30.0
260784,2023-10-06,30.0
35963,2024-03-23,30.0
119542,2024-01-19,30.0
176463,2023-12-15,30.0
159397,2023-12-08,30.0
45523,2024-03-26,30.0
289636,2023-10-22,30.0
207833,2023-11-02,30.0
19280,2024-03-10,30.0
143328,2024-01-28,29.8248
20385,2024-03-11,30.0
272669,2023-10-13,30.0
300271,2023-10-28,30.0
172706,2023-12-13,30.0
107160,2024-01-13,29.760299999999997
96127,2024-02-29,30.0
107596,2024-01-13,30.0
106259,2024-01-13,29.8071
261043,2023-10-07,30.0
41470,2024-03-26,30.0
67987,2024-02-09,30.0
159005,2023-12-05,30.0
17845,2024-03-09,30.0
148623,2024-01-30,30.0
158473,2023-12-04,30.0
279554,2023-10-16,30.0
212173,2023-11-05,30.0
112904,2024-01-15,30.0
237574,2023-11-22,30.0
236539,2023-11-22,29.8041
290289,2023-10-22,30.0
91912,2024-02-26,29.8902
23667,2024-03-13,30.0
227538,2023-11-15,30.0
280566,2023-10-17,30.0
222579,2023-11-12,29.808
12770,2024-03-06,29.8785
226338,2023-11-15,30.0
83614,2024-02-20,30.0
50918,2024-03-29,29.8014
163214,2023-12-08,30.0
130544,2024-01-23,30.0
279168,2023-10-16,30.0
165148,2023-12-08,30.0
111015,2024-01-16,30.0
275937,2023-10-15,30.0
20148,2024-03-11,30.0
235333,2023-11-21,30.0
90142,2024-02-25,30.0
162870,2023-12-10,29.8569
122878,2024-01-19,30.0
272505,2023-10-13,29.9034
294115,2023-10-24,29.8932
282257,2023-10-18,30.0
212890,2023-11-06,30.0
62962,2024-02-06,30.0
96425,2024-02-29,29.779799999999998
128042,2024-01-22,30.0
112885,2024-01-15,29.8311
255597,2023-10-04,30.0
47442,2024-03-27,30.0
107316,2024-01-13,30.0
286578,2023-10-20,30.0
212431,2023-11-08,30.0
172803,2023-12-13,29.7942
201212,2023-12-29,29.7897
172863,2023-12-13,29.7804
276098,2023-10-15,29.781299999999998
86944,2024-02-22,29.8929
154981,2023-12-02,30.0
182883,2023-12-19,30.0
174971,2023-12-14,30.0
170003,2023-12-11,30.0
184067,2023-12-22,30.0
211796,2023-11-05,30.0
233199,2023-11-19,29.8845
41194,2024-03-23,29.8029
271405,2023-10-12,30.0
184553,2023-12-20,30.0
36504,2024-03-20,30.0
229826,2023-11-17,30.0
233839,2023-11-22,30.0
53497,2024-03-30,30.0
244020,2023-11-26,30.0
38420,2024-03-22,30.0
214696,2023-11-07,30.0
85128,2024-02-21,30.0
149508,2024-01-31,30.0
213464,2023-11-06,30.0
162526,2023-12-07,29.8677
102356,2024-01-14,30.0
242297,2023-11-27,30.0
7220,2024-03-03,29.816399999999998
134493,2024-01-24,30.0
41961,2024-03-23,29.868000000000002
262963,2023-10-08,30.0
212547,2023-11-05,29.8905
47459,2024-03-27,30.0
105089,2024-01-12,30.0
300698,2023-10-28,30.0
107244,2024-01-13,30.0
66527,2024-02-08,29.8203
298405,2023-10-27,30.0
8905,2024-03-04,30.0
123844,2024-01-20,30.0
288845,2023-10-22,30.0
128316,2024-01-22,30.0
76409,2024-02-15,30.0
163678,2023-12-07,30.0
252162,2023-10-02,30.0
23409,2024-03-13,30.0
215682,2023-11-08,30.0
182941,2023-12-19,30.0
238890,2023-11-23,30.0
295308,2023-10-26,29.7618
96380,2024-02-29,30.0
18610,2024-03-10,30.0
294389,2023-10-24,30.0
146571,2024-01-29,30.0
96767,2024-02-29,30.0
93847,2024-02-27,30.0
284235,2023-10-19,29.851200000000002
73981,2024-02-13,29.8338
200006,2023-12-29,30.0
70761,2024-02-11,30.0
225552,2023-11-14,30.0
39918,2024-03-22,29.799300000000002
205586,2024-01-01,29.8443
146054,2024-01-29,29.859900000000003
257993,2023-10-05,29.7924
189520,2023-12-23,30.0
91405,2024-02-26,30.0
204125,2023-12-31,30.0
261428,2023-10-07,30.0
213911,2023-11-06,29.8557
290865,2023-10-23,29.7762
286797,2023-10-20,30.0
194422,2023-12-25,30.0
20997,2024-03-11,30.0
261661,2023-10-07,29.869500000000002
200648,2023-12-29,30.0
107574,2024-01-13,30.0
203674,2023-12-31,30.0
47487,2024-03-27,30.0
198417,2023-12-30,30.0
114497,2024-01-16,30.0
20652,2024-03-11,30.0
133177,2024-01-24,29.8404
121203,2024-01-19,30.0
230719,2023-11-17,30.0
234633,2023-11-20,30.0
48602,2024-03-27,30.0
136715,2024-01-25,30.0
30684,2024-03-17,30.0
298643,2023-10-27,30.0
59813,2024-02-03,30.0
66762,2024-02-08,29.8326
47491,2024-03-30,30.0
26644,2024-03-14,30.0
304094,2023-10-30,30.0
230370,2023-11-20,30.0
128715,2024-01-22,30.0
218669,2023-11-13,30.0
150581,2024-01-31,30.0
163474,2023-12-07,30.0
308779,2023-11-01,30.0
281732,2023-10-17,30.0
185343,2023-12-21,30.0
283574,2023-10-18,30.0
211047,2023-11-04,30.0
81522,2024-02-19,29.869500000000002
81128,2024-02-18,30.0
279829,2023-10-17,29.8995
250479,2023-12-01,29.813100000000002
161212,2023-12-07,30.0
44576,2024-03-25,30.0
104737,2024-01-12,30.0
176132,2023-12-18,30.0
272088,2023-10-12,30.0
238312,2023-11-23,30.0
193818,2023-12-25,29.764499999999998
136293,2024-01-26,30.0
164866,2023-12-08,29.8074
21325,2024-03-11,30.0
288382,2023-10-21,30.0
153187,2024-02-01,29.8551
83243,2024-02-20,30.0
212302,2023-11-05,30.0
170475,2023-12-11,30.0
31564,2024-03-17,30.0
126024,2024-01-21,30.0
278903,2023-10-16,30.0
208593,2023-11-03,29.883300000000002
126935,2024-01-23,30.0
163937,2023-12-07,30.0
94634,2024-02-28,30.0
258286,2023-10-05,30.0
94966,2024-02-28,30.0
239899,2023-11-26,29.909100000000002
69479,2024-02-10,30.0
300166,2023-10-28,30.0
136959,2024-01-25,30.0
223640,2023-11-13,30.0
24725,2024-03-13,30.0
183772,2023-12-19,30.0
93907,2024-02-28,30.0
106677,2024-01-13,29.7921
263019,2023-10-08,29.7609
13544,2024-03-07,30.0
237379,2023-11-22,30.0
143482,2024-01-28,30.0
11433,2024-03-06,30.0
182888,2023-12-19,30.0
156414,2023-12-06,29.906100000000002
253841,2023-10-03,30.0
100649,2024-01-10,30.0
300461,2023-10-28,29.8626
25483,2024-03-14,30.0
201827,2023-12-30,29.8992
181828,2023-12-18,30.0
125056,2024-01-20,29.7927
138603,2024-01-26,30.0
31986,2024-03-20,30.0
233155,2023-11-19,29.8602
265257,2023-10-09,29.8302
160827,2023-12-06,29.8929
19490,2024-03-13,30.0
43930,2024-03-25,30.0
58310,2024-02-03,30.0
21260,2024-03-11,30.0
22184,2024-03-12,30.0
236227,2023-11-23,30.0
47756,2024-03-27,30.0
88551,2024-02-24,30.0
104614,2024-01-12,30.0
266571,2023-10-09,30.0
220827,2023-11-11,30.0
162617,2023-12-07,30.0
38724,2024-03-22,30.0
124848,2024-01-20,30.0
203632,2023-12-31,30.0
182266,2023-12-21,30.0
285661,2023-10-20,30.0
116291,2024-01-20,30.0
33800,2024-03-19,30.0
278167,2023-10-16,30.0
134464,2024-01-26,30.0
19077,2024-03-10,30.0
141311,2024-01-27,30.0
99005,2024-01-10,30.0
233476,2023-11-19,30.0
267903,2023-10-10,30.0
188095,2023-12-22,30.0
151139,2024-02-02,30.0
121679,2024-01-19,30.0
95852,2024-02-29,29.9034
47727,2024-03-28,30.0
95819,2024-02-29,29.874299999999998
80513,2024-02-18,30.0
187414,2023-12-21,30.0
301818,2023-10-28,30.0
281569,2023-10-17,29.762700000000002
234231,2023-11-20,30.0
220743,2023-11-11,30.0
265801,2023-10-09,30.0
102994,2024-01-11,30.0
69719,2024-02-10,30.0
296978,2023-10-26,30.0
213549,2023-11-06,29.8506
42465,2024-03-27,30.0
285297,2023-10-19,29.8779
115991,2024-01-20,30.0
126269,2024-01-21,30.0
9019,2024-03-04,29.8722
145890,2024-01-29,30.0
114749,2024-01-16,30.0
18599,2024-03-10,29.8422
179275,2023-12-17,30.0
34757,2024-03-20,30.0
79309,2024-02-17,30.0
292324,2023-10-23,30.0
28257,2024-03-15,29.8824
214275,2023-11-07,30.0
183080,2023-12-19,30.0
135221,2024-01-25,29.8002
156551,2023-12-03,29.7687
115486,2024-01-19,30.0
240280,2023-11-24,30.0
79505,2024-02-17,30.0
161987,2023-12-06,30.0
16238,2024-03-09,30.0
92587,2024-02-27,30.0
240348,2023-11-24,30.0
160754,2023-12-08,29.869500000000002
237779,2023-11-22,30.0
132504,2024-01-24,30.0
16527,2024-03-09,30.0
103831,2024-01-12,30.0
168853,2023-12-10,30.0
25728,2024-03-14,29.826
209260,2023-11-04,30.0
217783,2023-11-09,30.0
60326,2024-02-04,30.0
49907,2024-03-28,29.8533
21421,2024-03-11,30.0
287218,2023-10-20,30.0
90065,2024-02-25,30.0
286673,2023-10-20,30.0
196077,2023-12-26,30.0
36453,2024-03-20,30.0
234467,2023-11-22,30.0
135661,2024-01-25,30.0
178849,2023-12-16,30.0
57875,2024-02-04,30.0
10834,2024-03-05,30.0
296246,2023-10-25,29.8992
125968,2024-01-21,30.0
64642,2024-02-07,30.0
233603,2023-11-19,30.0
137550,2024-01-29,30.0
285382,2023-10-19,30.0
91441,2024-02-26,30.0
303665,2023-10-29,30.0
208125,2023-11-03,29.7822
165217,2023-12-08,29.8707
255166,2023-10-03,30.0
181994,2023-12-18,30.0
263670,2023-10-08,30.0
301987,2023-10-29,29.761200000000002
98895,2024-01-10,29.7912
282064,2023-10-20,30.0
190184,2023-12-25,30.0
292537,2023-10-26,30.0
175593,2023-12-14,30.0
276879,2023-10-16,30.0
25860,2024-03-14,30.0
99442,2024-01-10,30.0
46325,2024-03-26,30.0
292407,2023-10-23,29.8902
280449,2023-10-17,30.0
43604,2024-03-24,30.0
247404,2023-11-28,30.0
275846,2023-10-14,30.0
140458,2024-01-27,30.0
24289,2024-03-13,30.0
147296,2024-01-30,30.0
137474,2024-01-26,30.0
263153,2023-10-11,30.0
22927,2024-03-12,30.0
232655,2023-11-19,30.0
62909,2024-02-06,30.0
291315,2023-10-23,29.8203
247770,2023-11-29,30.0
120136,2024-01-18,30.0
66975,2024-02-08,30.0
228792,2023-11-16,29.8458
37365,2024-03-22,30.0
296686,2023-10-26,30.0
158698,2023-12-04,30.0
122111,2024-01-19,29.8155
43955,2024-03-27,30.0
222317,2023-11-12,30.0
200845,2023-12-29,29.896500000000003
118807,2024-01-18,30.0
164142,2023-12-08,30.0
270639,2023-10-12,30.0
278444,2023-10-16,29.7906
24851,2024-03-13,30.0
37610,2024-03-21,29.890800000000002
91940,2024-02-29,30.0
82853,2024-02-20,29.7717
279506,2023-10-16,30.0
67104,2024-02-11,30.0
259338,2023-10-06,30.0
23086,2024-03-12,30.0
32275,2024-03-18,30.0
173349,2023-12-13,30.0
269401,2023-10-11,30.0
31481,2024-03-17,29.8239
122386,2024-01-19,30.0
266332,2023-10-12,30.0
251457,2023-12-01,30.0
53050,2024-03-30,30.0
94837,2024-02-28,30.0
46299,2024-03-26,30.0
266651,2023-10-09,30.0
40515,2024-03-23,30.0
62619,2024-02-08,30.0
15794,2024-03-08,29.895000000000003
53674,2024-03-30,30.0
193559,2023-12-25,30.0
154729,2023-12-02,30.0
73168,2024-02-13,30.0
309111,2023-11-01,29.7837
185262,2023-12-21,30.0
201109,2024-01-01,30.0
182946,2023-12-19,30.0
298830,2023-10-27,30.0
62917,2024-02-06,30.0
83331,2024-02-20,30.0
194703,2023-12-26,30.0
77369,2024-02-19,30.0
266578,2023-10-10,30.0
118216,2024-01-18,30.0
30214,2024-03-17,30.0
250696,2023-12-04,30.0
116601,2024-01-17,30.0
203946,2023-12-31,30.0
11488,2024-03-06,30.0
240517,2023-11-24,30.0
297871,2023-10-26,29.8221
279541,2023-10-16,30.0
48327,2024-03-27,29.8791
256071,2023-10-04,29.851200000000002
137255,2024-01-26,29.8971
262585,2023-10-07,30.0
14274,2024-03-07,30.0
183532,2023-12-22,30.0
26733,2024-03-15,30.0
95794,2024-02-29,30.0
285246,2023-10-19,30.0
164781,2023-12-08,30.0
24661,2024-03-13,30.0
225231,2023-11-14,29.895599999999998
290275,2023-10-22,30.0
120410,2024-01-18,30.0
160954,2023-12-06,30.0
214550,2023-11-07,30.0
117153,2024-01-19,29.834699999999998
51239,2024-03-29,30.0
247342,2023-11-29,30.0
53697,2024-03-30,30.0
75931,2024-02-15,30.0
122694,2024-01-19,30.0
221825,2023-11-15,29.892599999999998
74560,2024-02-14,29.7924
17622,2024-03-09,29.8173
117869,2024-01-17,29.8149
36164,2024-03-20,30.0
265059,2023-10-09,29.8227
173075,2023-12-13,30.0
51047,2024-03-29,29.8737
268724,2023-10-11,30.0
170484,2023-12-13,30.0
183577,2023-12-19,30.0
14984,2024-03-08,30.0
229376,2023-11-17,30.0
166559,2023-12-09,30.0
121011,2024-01-19,30.0
232157,2023-11-18,30.0
94274,2024-02-28,30.0
210916,2023-11-04,30.0
291354,2023-10-23,30.0
45946,2024-03-26,30.0
45810,2024-03-26,29.7663
81056,2024-02-18,29.7792
206051,2024-01-01,30.0
228638,2023-11-16,30.0
130502,2024-01-23,30.0
243234,2023-11-26,30.0
140444,2024-01-27,29.894099999999998
252197,2023-10-02,30.0
107984,2024-01-13,30.0
247729,2023-11-29,30.0
153648,2024-02-01,30.0
45835,2024-03-26,30.0
91596,2024-02-26,30.0
223233,2023-11-13,30.0
185312,2023-12-20,30.0
64908,2024-02-07,30.0
264483,2023-10-08,30.0
269406,2023-10-11,30.0
103498,2024-01-12,30.0
229516,2023-11-19,30.0
197980,2023-12-28,30.0
181227,2023-12-18,30.0
96857,2024-03-04,30.0
134031,2024-01-25,30.0
238809,2023-11-23,29.8353
199694,2023-12-28,29.8485
71534,2024-02-12,30.0
152504,2024-02-01,30.0
252203,2023-10-02,29.7804
234157,2023-11-20,30.0
114564,2024-01-16,30.0
24470,2024-03-13,29.761499999999998
269291,2023-10-11,30.0
117998,2024-01-17,30.0
124128,2024-01-20,30.0
307779,2023-11-01,29.8023
87559,2024-02-23,30.0
84120,2024-02-20,30.0
122994,2024-01-20,30.0
253832,2023-10-03,30.0
229362,2023-11-17,30.0
157202,2023-12-03,30.0
212044,2023-11-05,30.0
139020,2024-01-26,30.0
139887,2024-01-28,30.0
202120,2023-12-30,29.8533
216353,2023-11-10,30.0
45881,2024-03-26,29.7639
96898,2024-03-01,29.802599999999998
234105,2023-11-20,29.781299999999998
236577,2023-11-21,30.0
64063,2024-02-06,30.0
232048,2023-11-18,29.798099999999998
198654,2023-12-28,30.0
306621,2023-10-31,29.8239
301236,2023-10-28,30.0
229896,2023-11-19,30.0
267599,2023-10-10,30.0
292364,2023-10-23,30.0
207530,2023-11-02,30.0
147405,2024-01-30,30.0
235351,2023-11-21,30.0
279297,2023-10-16,30.0
230915,2023-11-20,30.0
280079,2023-10-17,29.8719
37975,2024-03-21,30.0
38180,2024-03-21,30.0
68311,2024-02-09,30.0
110841,2024-01-15,29.8425
222525,2023-11-12,30.0
154200,2023-12-02,30.0
142780,2024-01-30,29.782799999999998
118588,2024-01-18,30.0
192195,2023-12-24,30.0
308987,2023-11-01,30.0
106290,2024-01-13,30.0
102999,2024-01-11,30.0
235102,2023-11-20,30.0
161010,2023-12-06,30.0
167841,2023-12-10,30.0
90265,2024-02-25,30.0
197366,2023-12-29,30.0
167102,2023-12-09,30.0
50287,2024-03-28,29.8029
237754,2023-11-22,30.0
75416,2024-02-14,30.0
127391,2024-01-21,30.0
37889,2024-03-21,30.0
272584,2023-10-13,30.0
307972,2023-11-01,29.8749
158482,2023-12-04,30.0
265383,2023-10-09,30.0
124416,2024-01-20,30.0
237340,2023-11-22,30.0
273324,2023-10-13,30.0
148645,2024-01-30,30.0
21252,2024-03-11,30.0
288642,2023-10-21,30.0
82208,2024-02-19,29.8515
265355,2023-10-09,30.0
115422,2024-01-16,30.0
206422,2024-01-01,30.0
276591,2023-10-15,30.0
277962,2023-10-16,30.0
183883,2023-12-19,30.0
260227,2023-10-09,30.0
75385,2024-02-14,29.8719
16999,2024-03-10,30.0
228694,2023-11-16,29.8407
154571,2023-12-02,30.0
120782,2024-01-19,30.0
139922,2024-01-27,30.0
21591,2024-03-14,30.0
271506,2023-10-15,30.0
70089,2024-02-11,30.0
51170,2024-03-29,30.0
134726,2024-01-24,30.0
93892,2024-02-27,30.0
